id,grade,subject,unit,lesson,question_number,question
2069,5,English,8,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2070,5,English,8,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2071,5,English,9,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2072,5,English,9,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2073,5,English,9,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2074,5,English,9,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2075,5,English,9,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2076,5,English,9,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2077,5,English,9,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2078,5,English,9,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2079,5,English,9,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2080,5,English,9,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2081,5,English,9,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2082,5,English,9,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2083,5,English,9,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2084,5,English,9,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2085,5,English,9,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2086,5,English,10,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2087,5,English,10,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2088,5,English,10,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2089,5,English,10,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2090,5,English,10,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2091,5,English,10,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2092,5,English,10,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2093,5,English,10,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2094,5,English,10,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2095,5,English,10,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2096,5,English,10,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2097,5,English,10,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2098,5,English,10,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2099,5,English,10,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2100,5,English,10,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2101,5,Science,1,1,1,Give one example of a solid.
2102,5,Science,1,1,2,Give one example of a liquid.
2103,5,Science,1,1,3,Give one example of a gas.
2104,5,Science,1,1,4,Give one example of a solid.
2105,5,Science,1,1,5,Give one example of a liquid.
2106,5,Science,1,2,1,Give one example of a liquid.
2107,5,Science,1,2,2,Give one example of a gas.
2108,5,Science,1,2,3,Give one example of a solid.
2109,5,Science,1,2,4,Give one example of a liquid.
2110,5,Science,1,2,5,Give one example of a gas.
2111,5,Science,1,3,1,Give one example of a gas.
2112,5,Science,1,3,2,Give one example of a solid.
2113,5,Science,1,3,3,Give one example of a liquid.
2114,5,Science,1,3,4,Give one example of a gas.
2115,5,Science,1,3,5,Give one example of a solid.
2116,5,Science,2,1,1,Give one example of a liquid.
2117,5,Science,2,1,2,Give one example of a gas.
2118,5,Science,2,1,3,Give one example of a solid.
2119,5,Science,2,1,4,Give one example of a liquid.
2120,5,Science,2,1,5,Give one example of a gas.
2121,5,Science,2,2,1,Give one example of a gas.
2122,5,Science,2,2,2,Give one example of a solid.
2123,5,Science,2,2,3,Give one example of a liquid.
2124,5,Science,2,2,4,Give one example of a gas.
2125,5,Science,2,2,5,Give one example of a solid.
2126,5,Science,2,3,1,Give one example of a solid.
2127,5,Science,2,3,2,Give one example of a liquid.
2128,5,Science,2,3,3,Give one example of a gas.
2129,5,Science,2,3,4,Give one example of a solid.
2130,5,Science,2,3,5,Give one example of a liquid.
2131,5,Science,3,1,1,Give one example of a gas.
2132,5,Science,3,1,2,Give one example of a solid.
2133,5,Science,3,1,3,Give one example of a liquid.
2134,5,Science,3,1,4,Give one example of a gas.
2135,5,Science,3,1,5,Give one example of a solid.
2136,5,Science,3,2,1,Give one example of a solid.
2137,5,Science,3,2,2,Give one example of a liquid.
2138,5,Science,3,2,3,Give one example of a gas.
2139,5,Science,3,2,4,Give one example of a solid.
2140,5,Science,3,2,5,Give one example of a liquid.
2141,5,Science,3,3,1,Give one example of a liquid.
2142,5,Science,3,3,2,Give one example of a gas.
2143,5,Science,3,3,3,Give one example of a solid.
2144,5,Science,3,3,4,Give one example of a liquid.
2145,5,Science,3,3,5,Give one example of a gas.
2146,5,Science,4,1,1,Give one example of a solid.
2147,5,Science,4,1,2,Give one example of a liquid.
2148,5,Science,4,1,3,Give one example of a gas.
2149,5,Science,4,1,4,Give one example of a solid.
2150,5,Science,4,1,5,Give one example of a liquid.
2151,5,Science,4,2,1,Give one example of a liquid.
2152,5,Science,4,2,2,Give one example of a gas.
2153,5,Science,4,2,3,Give one example of a solid.
2154,5,Science,4,2,4,Give one example of a liquid.
2155,5,Science,4,2,5,Give one example of a gas.
2156,5,Science,4,3,1,Give one example of a gas.
2157,5,Science,4,3,2,Give one example of a solid.
2158,5,Science,4,3,3,Give one example of a liquid.
2159,5,Science,4,3,4,Give one example of a gas.
2160,5,Science,4,3,5,Give one example of a solid.
2161,5,Science,5,1,1,Give one example of a liquid.
2162,5,Science,5,1,2,Give one example of a gas.
2163,5,Science,5,1,3,Give one example of a solid.
2164,5,Science,5,1,4,Give one example of a liquid.
2165,5,Science,5,1,5,Give one example of a gas.
2166,5,Science,5,2,1,Give one example of a gas.
2167,5,Science,5,2,2,Give one example of a solid.
2168,5,Science,5,2,3,Give one example of a liquid.
2169,5,Science,5,2,4,Give one example of a gas.
2170,5,Science,5,2,5,Give one example of a solid.
2171,5,Science,5,3,1,Give one example of a solid.
2172,5,Science,5,3,2,Give one example of a liquid.
2173,5,Science,5,3,3,Give one example of a gas.
2174,5,Science,5,3,4,Give one example of a solid.
2175,5,Science,5,3,5,Give one example of a liquid.
2176,5,Science,6,1,1,Give one example of a gas.
2177,5,Science,6,1,2,Give one example of a solid.
2178,5,Science,6,1,3,Give one example of a liquid.
2179,5,Science,6,1,4,Give one example of a gas.
2180,5,Science,6,1,5,Give one example of a solid.
2181,5,Science,6,2,1,Give one example of a solid.
2182,5,Science,6,2,2,Give one example of a liquid.
2183,5,Science,6,2,3,Give one example of a gas.
2184,5,Science,6,2,4,Give one example of a solid.
2185,5,Science,6,2,5,Give one example of a liquid.
2186,5,Science,6,3,1,Give one example of a liquid.
2187,5,Science,6,3,2,Give one example of a gas.
2188,5,Science,6,3,3,Give one example of a solid.
2189,5,Science,6,3,4,Give one example of a liquid.
2190,5,Science,6,3,5,Give one example of a gas.
2191,5,Science,7,1,1,Give one example of a solid.
2192,5,Science,7,1,2,Give one example of a liquid.
2193,5,Science,7,1,3,Give one example of a gas.
2194,5,Science,7,1,4,Give one example of a solid.
2195,5,Science,7,1,5,Give one example of a liquid.
2196,5,Science,7,2,1,Give one example of a liquid.
2197,5,Science,7,2,2,Give one example of a gas.
2198,5,Science,7,2,3,Give one example of a solid.
2199,5,Science,7,2,4,Give one example of a liquid.
2200,5,Science,7,2,5,Give one example of a gas.
2201,5,Science,7,3,1,Give one example of a gas.
2202,5,Science,7,3,2,Give one example of a solid.
2203,5,Science,7,3,3,Give one example of a liquid.
2204,5,Science,7,3,4,Give one example of a gas.
2205,5,Science,7,3,5,Give one example of a solid.
2206,5,Science,8,1,1,Give one example of a liquid.
2207,5,Science,8,1,2,Give one example of a gas.
2208,5,Science,8,1,3,Give one example of a solid.
2209,5,Science,8,1,4,Give one example of a liquid.
2210,5,Science,8,1,5,Give one example of a gas.
2211,5,Science,8,2,1,Give one example of a gas.
2212,5,Science,8,2,2,Give one example of a solid.
2213,5,Science,8,2,3,Give one example of a liquid.
2214,5,Science,8,2,4,Give one example of a gas.
2215,5,Science,8,2,5,Give one example of a solid.
2216,5,Science,8,3,1,Give one example of a solid.
2217,5,Science,8,3,2,Give one example of a liquid.
2218,5,Science,8,3,3,Give one example of a gas.
2219,5,Science,8,3,4,Give one example of a solid.
2220,5,Science,8,3,5,Give one example of a liquid.
2221,5,Science,9,1,1,Give one example of a gas.
2222,5,Science,9,1,2,Give one example of a solid.
2223,5,Science,9,1,3,Give one example of a liquid.
2224,5,Science,9,1,4,Give one example of a gas.
2225,5,Science,9,1,5,Give one example of a solid.
2226,5,Science,9,2,1,Give one example of a solid.
2227,5,Science,9,2,2,Give one example of a liquid.
2228,5,Science,9,2,3,Give one example of a gas.
2229,5,Science,9,2,4,Give one example of a solid.
2230,5,Science,9,2,5,Give one example of a liquid.
2231,5,Science,9,3,1,Give one example of a liquid.
2232,5,Science,9,3,2,Give one example of a gas.
2233,5,Science,9,3,3,Give one example of a solid.
2234,5,Science,9,3,4,Give one example of a liquid.
2235,5,Science,9,3,5,Give one example of a gas.
2236,5,Science,10,1,1,Give one example of a solid.
2237,5,Science,10,1,2,Give one example of a liquid.
2238,5,Science,10,1,3,Give one example of a gas.
2239,5,Science,10,1,4,Give one example of a solid.
2240,5,Science,10,1,5,Give one example of a liquid.
2241,5,Science,10,2,1,Give one example of a liquid.
2242,5,Science,10,2,2,Give one example of a gas.
2243,5,Science,10,2,3,Give one example of a solid.
2244,5,Science,10,2,4,Give one example of a liquid.
2245,5,Science,10,2,5,Give one example of a gas.
2246,5,Science,10,3,1,Give one example of a gas.
2247,5,Science,10,3,2,Give one example of a solid.
2248,5,Science,10,3,3,Give one example of a liquid.
2249,5,Science,10,3,4,Give one example of a gas.
2250,5,Science,10,3,5,Give one example of a solid.
2251,6,Math,1,1,1,Solve for x: x + 11 = 18.
2252,6,Math,1,1,2,Solve for x: x + 12 = 20.
2253,6,Math,1,1,3,Solve for x: x + 13 = 22.
2254,6,Math,1,1,4,Solve for x: x + 14 = 18.
2255,6,Math,1,1,5,Solve for x: x + 15 = 20.
2256,6,Math,1,2,1,Solve for x: x + 6 = 11.
2257,6,Math,1,2,2,Solve for x: x + 7 = 13.
2258,6,Math,1,2,3,Solve for x: x + 8 = 15.
2259,6,Math,1,2,4,Solve for x: x + 9 = 17.
2260,6,Math,1,2,5,Solve for x: x + 10 = 19.
2261,6,Math,1,3,1,Solve for x: x + 16 = 25.
2262,6,Math,1,3,2,Solve for x: x + 17 = 21.
2263,6,Math,1,3,3,Solve for x: x + 18 = 23.
2264,6,Math,1,3,4,Solve for x: x + 19 = 25.
2265,6,Math,1,3,5,Solve for x: x + 5 = 12.
2266,6,Math,2,1,1,Solve for x: x + 6 = 11.
2267,6,Math,2,1,2,Solve for x: x + 7 = 13.
2268,6,Math,2,1,3,Solve for x: x + 8 = 15.
2269,6,Math,2,1,4,Solve for x: x + 9 = 17.
2270,6,Math,2,1,5,Solve for x: x + 10 = 19.
2271,6,Math,2,2,1,Solve for x: x + 16 = 25.
2272,6,Math,2,2,2,Solve for x: x + 17 = 21.
2273,6,Math,2,2,3,Solve for x: x + 18 = 23.
2274,6,Math,2,2,4,Solve for x: x + 19 = 25.
2275,6,Math,2,2,5,Solve for x: x + 5 = 12.
2276,6,Math,2,3,1,Solve for x: x + 11 = 18.
2277,6,Math,2,3,2,Solve for x: x + 12 = 20.
2278,6,Math,2,3,3,Solve for x: x + 13 = 22.
2279,6,Math,2,3,4,Solve for x: x + 14 = 18.
2280,6,Math,2,3,5,Solve for x: x + 15 = 20.
2281,6,Math,3,1,1,Solve for x: x + 16 = 25.
2282,6,Math,3,1,2,Solve for x: x + 17 = 21.
2283,6,Math,3,1,3,Solve for x: x + 18 = 23.
2284,6,Math,3,1,4,Solve for x: x + 19 = 25.
2285,6,Math,3,1,5,Solve for x: x + 5 = 12.
2286,6,Math,3,2,1,Solve for x: x + 11 = 18.
2287,6,Math,3,2,2,Solve for x: x + 12 = 20.
2288,6,Math,3,2,3,Solve for x: x + 13 = 22.
2289,6,Math,3,2,4,Solve for x: x + 14 = 18.
2290,6,Math,3,2,5,Solve for x: x + 15 = 20.
2291,6,Math,3,3,1,Solve for x: x + 6 = 11.
2292,6,Math,3,3,2,Solve for x: x + 7 = 13.
2293,6,Math,3,3,3,Solve for x: x + 8 = 15.
2294,6,Math,3,3,4,Solve for x: x + 9 = 17.
2295,6,Math,3,3,5,Solve for x: x + 10 = 19.
2296,6,Math,4,1,1,Solve for x: x + 11 = 18.
2297,6,Math,4,1,2,Solve for x: x + 12 = 20.
2298,6,Math,4,1,3,Solve for x: x + 13 = 22.
2299,6,Math,4,1,4,Solve for x: x + 14 = 18.
2300,6,Math,4,1,5,Solve for x: x + 15 = 20.
2301,6,Math,4,2,1,Solve for x: x + 6 = 11.
2302,6,Math,4,2,2,Solve for x: x + 7 = 13.
2303,6,Math,4,2,3,Solve for x: x + 8 = 15.
2304,6,Math,4,2,4,Solve for x: x + 9 = 17.
2305,6,Math,4,2,5,Solve for x: x + 10 = 19.
2306,6,Math,4,3,1,Solve for x: x + 16 = 25.
2307,6,Math,4,3,2,Solve for x: x + 17 = 21.
2308,6,Math,4,3,3,Solve for x: x + 18 = 23.
2309,6,Math,4,3,4,Solve for x: x + 19 = 25.
2310,6,Math,4,3,5,Solve for x: x + 5 = 12.
2311,6,Math,5,1,1,Solve for x: x + 6 = 11.
2312,6,Math,5,1,2,Solve for x: x + 7 = 13.
2313,6,Math,5,1,3,Solve for x: x + 8 = 15.
2314,6,Math,5,1,4,Solve for x: x + 9 = 17.
2315,6,Math,5,1,5,Solve for x: x + 10 = 19.
2316,6,Math,5,2,1,Solve for x: x + 16 = 25.
2317,6,Math,5,2,2,Solve for x: x + 17 = 21.
2318,6,Math,5,2,3,Solve for x: x + 18 = 23.
2319,6,Math,5,2,4,Solve for x: x + 19 = 25.
2320,6,Math,5,2,5,Solve for x: x + 5 = 12.
2321,6,Math,5,3,1,Solve for x: x + 11 = 18.
2322,6,Math,5,3,2,Solve for x: x + 12 = 20.
2323,6,Math,5,3,3,Solve for x: x + 13 = 22.
2324,6,Math,5,3,4,Solve for x: x + 14 = 18.
2325,6,Math,5,3,5,Solve for x: x + 15 = 20.
2326,6,Math,6,1,1,Solve for x: x + 16 = 25.
2327,6,Math,6,1,2,Solve for x: x + 17 = 21.
2328,6,Math,6,1,3,Solve for x: x + 18 = 23.
2329,6,Math,6,1,4,Solve for x: x + 19 = 25.
2330,6,Math,6,1,5,Solve for x: x + 5 = 12.
2331,6,Math,6,2,1,Solve for x: x + 11 = 18.
2332,6,Math,6,2,2,Solve for x: x + 12 = 20.
2333,6,Math,6,2,3,Solve for x: x + 13 = 22.
2334,6,Math,6,2,4,Solve for x: x + 14 = 18.
2335,6,Math,6,2,5,Solve for x: x + 15 = 20.
2336,6,Math,6,3,1,Solve for x: x + 6 = 11.
2337,6,Math,6,3,2,Solve for x: x + 7 = 13.
2338,6,Math,6,3,3,Solve for x: x + 8 = 15.
2339,6,Math,6,3,4,Solve for x: x + 9 = 17.
2340,6,Math,6,3,5,Solve for x: x + 10 = 19.
2341,6,Math,7,1,1,Solve for x: x + 11 = 18.
2342,6,Math,7,1,2,Solve for x: x + 12 = 20.
2343,6,Math,7,1,3,Solve for x: x + 13 = 22.
2344,6,Math,7,1,4,Solve for x: x + 14 = 18.
2345,6,Math,7,1,5,Solve for x: x + 15 = 20.
2346,6,Math,7,2,1,Solve for x: x + 6 = 11.
2347,6,Math,7,2,2,Solve for x: x + 7 = 13.
2348,6,Math,7,2,3,Solve for x: x + 8 = 15.
2349,6,Math,7,2,4,Solve for x: x + 9 = 17.
2350,6,Math,7,2,5,Solve for x: x + 10 = 19.
2351,6,Math,7,3,1,Solve for x: x + 16 = 25.
2352,6,Math,7,3,2,Solve for x: x + 17 = 21.
2353,6,Math,7,3,3,Solve for x: x + 18 = 23.
2354,6,Math,7,3,4,Solve for x: x + 19 = 25.
2355,6,Math,7,3,5,Solve for x: x + 5 = 12.
2356,6,Math,8,1,1,Solve for x: x + 6 = 11.
2357,6,Math,8,1,2,Solve for x: x + 7 = 13.
2358,6,Math,8,1,3,Solve for x: x + 8 = 15.
2359,6,Math,8,1,4,Solve for x: x + 9 = 17.
2360,6,Math,8,1,5,Solve for x: x + 10 = 19.
2361,6,Math,8,2,1,Solve for x: x + 16 = 25.
2362,6,Math,8,2,2,Solve for x: x + 17 = 21.
2363,6,Math,8,2,3,Solve for x: x + 18 = 23.
2364,6,Math,8,2,4,Solve for x: x + 19 = 25.
2365,6,Math,8,2,5,Solve for x: x + 5 = 12.
2366,6,Math,8,3,1,Solve for x: x + 11 = 18.
2367,6,Math,8,3,2,Solve for x: x + 12 = 20.
2368,6,Math,8,3,3,Solve for x: x + 13 = 22.
2369,6,Math,8,3,4,Solve for x: x + 14 = 18.
2370,6,Math,8,3,5,Solve for x: x + 15 = 20.
2371,6,Math,9,1,1,Solve for x: x + 16 = 25.
2372,6,Math,9,1,2,Solve for x: x + 17 = 21.
2373,6,Math,9,1,3,Solve for x: x + 18 = 23.
2374,6,Math,9,1,4,Solve for x: x + 19 = 25.
2375,6,Math,9,1,5,Solve for x: x + 5 = 12.
2376,6,Math,9,2,1,Solve for x: x + 11 = 18.
2377,6,Math,9,2,2,Solve for x: x + 12 = 20.
2378,6,Math,9,2,3,Solve for x: x + 13 = 22.
2379,6,Math,9,2,4,Solve for x: x + 14 = 18.
2380,6,Math,9,2,5,Solve for x: x + 15 = 20.
2381,6,Math,9,3,1,Solve for x: x + 6 = 11.
2382,6,Math,9,3,2,Solve for x: x + 7 = 13.
2383,6,Math,9,3,3,Solve for x: x + 8 = 15.
2384,6,Math,9,3,4,Solve for x: x + 9 = 17.
2385,6,Math,9,3,5,Solve for x: x + 10 = 19.
2386,6,Math,10,1,1,Solve for x: x + 11 = 18.
2387,6,Math,10,1,2,Solve for x: x + 12 = 20.
2388,6,Math,10,1,3,Solve for x: x + 13 = 22.
2389,6,Math,10,1,4,Solve for x: x + 14 = 18.
2390,6,Math,10,1,5,Solve for x: x + 15 = 20.
2391,6,Math,10,2,1,Solve for x: x + 6 = 11.
2392,6,Math,10,2,2,Solve for x: x + 7 = 13.
2393,6,Math,10,2,3,Solve for x: x + 8 = 15.
2394,6,Math,10,2,4,Solve for x: x + 9 = 17.
2395,6,Math,10,2,5,Solve for x: x + 10 = 19.
2396,6,Math,10,3,1,Solve for x: x + 16 = 25.
2397,6,Math,10,3,2,Solve for x: x + 17 = 21.
2398,6,Math,10,3,3,Solve for x: x + 18 = 23.
2399,6,Math,10,3,4,Solve for x: x + 19 = 25.
2400,6,Math,10,3,5,Solve for x: x + 5 = 12.
2401,6,English,1,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2402,6,English,1,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2403,6,English,1,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2404,6,English,1,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2405,6,English,1,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2406,6,English,1,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2407,6,English,1,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2408,6,English,1,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2409,6,English,1,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2410,6,English,1,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2411,6,English,1,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2412,6,English,1,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2413,6,English,1,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2414,6,English,1,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2415,6,English,1,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2416,6,English,2,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2417,6,English,2,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2418,6,English,2,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2419,6,English,2,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2420,6,English,2,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2421,6,English,2,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2422,6,English,2,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2423,6,English,2,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2424,6,English,2,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2425,6,English,2,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2426,6,English,2,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2427,6,English,2,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2428,6,English,2,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2429,6,English,2,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2430,6,English,2,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2431,6,English,3,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2432,6,English,3,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2433,6,English,3,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2434,6,English,3,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2435,6,English,3,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2436,6,English,3,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2437,6,English,3,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2438,6,English,3,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2439,6,English,3,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2440,6,English,3,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2441,6,English,3,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2442,6,English,3,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2443,6,English,3,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2444,6,English,3,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2445,6,English,3,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2446,6,English,4,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2447,6,English,4,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2448,6,English,4,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2449,6,English,4,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2450,6,English,4,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2451,6,English,4,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2452,6,English,4,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2453,6,English,4,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2454,6,English,4,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2455,6,English,4,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2456,6,English,4,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2457,6,English,4,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2458,6,English,4,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2459,6,English,4,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2460,6,English,4,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2461,6,English,5,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2462,6,English,5,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2463,6,English,5,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2464,6,English,5,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2465,6,English,5,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2466,6,English,5,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2467,6,English,5,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2468,6,English,5,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2469,6,English,5,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2470,6,English,5,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2471,6,English,5,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2472,6,English,5,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2473,6,English,5,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2474,6,English,5,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2475,6,English,5,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2476,6,English,6,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2477,6,English,6,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2478,6,English,6,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2479,6,English,6,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2480,6,English,6,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2481,6,English,6,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2482,6,English,6,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2483,6,English,6,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2484,6,English,6,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2485,6,English,6,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2486,6,English,6,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2487,6,English,6,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2488,6,English,6,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2489,6,English,6,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2490,6,English,6,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2491,6,English,7,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2492,6,English,7,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2493,6,English,7,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2494,6,English,7,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2495,6,English,7,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2496,6,English,7,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2497,6,English,7,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2498,6,English,7,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2499,6,English,7,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2500,6,English,7,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2501,6,English,7,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2502,6,English,7,3,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2503,6,English,7,3,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2504,6,English,7,3,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2505,6,English,7,3,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2506,6,English,8,1,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2507,6,English,8,1,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2508,6,English,8,1,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2509,6,English,8,1,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2510,6,English,8,1,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2511,6,English,8,2,1,Rewrite this sentence in past tense: 'She walks to school every day.'
2512,6,English,8,2,2,Rewrite this sentence in past tense: 'She walks to school every day.'
2513,6,English,8,2,3,Rewrite this sentence in past tense: 'She walks to school every day.'
2514,6,English,8,2,4,Rewrite this sentence in past tense: 'She walks to school every day.'
2515,6,English,8,2,5,Rewrite this sentence in past tense: 'She walks to school every day.'
2516,6,English,8,3,1,Rewrite this sentence in past tense: 'She walks to school every day.'
